,blue,green,red,label
2630,49,42,113,red
2631,49,42,113,red
2632,49,42,113,red
2633,49,42,113,red
2634,49,42,113,red
2635,49,42,113,red
2636,49,42,113,red
2637,49,42,113,red
2638,49,42,113,red
2639,49,42,113,red
2640,49,42,113,red
2641,49,42,113,red
2642,49,42,113,red
2643,49,42,113,red
2644,49,42,113,red
2645,49,42,113,red
2646,49,42,113,red
2647,49,42,113,red
2648,49,42,113,red
2649,49,42,113,red
2650,49,42,113,red
2651,49,42,113,red
2652,49,42,113,red
2653,49,42,113,red
2654,49,42,113,red
2655,49,42,113,red
2656,49,42,113,red
2657,49,42,113,red
2658,49,42,113,red
2659,49,42,113,red
2660,49,42,113,red
2661,49,42,113,red
2662,49,42,113,red
2663,49,42,113,red
2664,49,42,113,red
2665,49,42,113,red
2666,49,42,113,red
2667,49,42,113,red
2668,49,42,113,red
2669,49,42,113,red
2670,49,42,113,red
2671,49,42,113,red
2672,49,42,113,red
2673,49,42,113,red
2674,49,42,113,red
2675,49,42,113,red
2676,49,42,113,red
2677,49,42,113,red
2678,49,42,113,red
2679,49,42,113,red
2680,49,42,113,red
2681,49,42,113,red
2682,49,42,113,red
2683,49,42,113,red
2684,49,42,113,red
2685,49,42,113,red
2686,49,42,113,red
2687,49,42,113,red
2688,49,42,113,red
2689,49,42,113,red
2690,49,42,113,red
2691,49,42,113,red
2692,49,42,113,red
2693,49,42,113,red
2694,49,42,113,red
2695,49,42,113,red
2696,49,42,113,red
2697,49,42,113,red
2698,49,42,113,red
2699,49,42,113,red
2700,49,42,113,red
2701,49,42,113,red
2702,49,42,113,red
2703,49,42,113,red
2704,49,42,113,red
2705,49,42,113,red
2706,49,42,113,red
2707,49,42,113,red
2708,49,42,113,red
2709,49,42,113,red
2710,49,42,113,red
2711,49,42,113,red
2712,49,42,113,red
2713,49,42,113,red
2714,49,42,113,red
2715,49,42,113,red
2716,49,42,113,red
2717,49,42,113,red
2718,49,42,113,red
2719,49,42,113,red
2720,49,42,113,red
2721,49,42,113,red
2722,49,42,113,red
2723,49,42,113,red
2724,49,42,113,red
2725,49,42,113,red
2726,49,42,113,red
2727,49,42,113,red
2728,49,42,113,red
2729,49,42,113,red
2730,49,42,113,red
2731,49,42,113,red
2732,49,42,113,red
2733,49,42,113,red
2734,49,42,113,red
2735,49,42,113,red
2736,49,42,113,red
2737,49,42,113,red
2738,49,42,113,red
2739,49,42,113,red
2740,49,42,113,red
2741,49,42,113,red
2742,49,42,113,red
2743,49,42,113,red
2744,49,42,113,red
2745,49,42,113,red
2746,49,42,113,red
2747,49,42,113,red
2748,49,42,113,red
2749,49,42,113,red
2750,49,42,113,red
2751,49,42,113,red
2752,49,42,113,red
2753,49,42,113,red
2754,49,42,113,red
2755,49,42,113,red
2756,49,42,113,red
2757,49,42,113,red
2758,49,42,113,red
2759,49,42,113,red
2760,49,42,113,red
2761,49,42,113,red
2762,49,42,113,red
2763,49,42,113,red
2764,49,42,113,red
2765,49,42,113,red
2766,49,42,113,red
2767,49,42,113,red
2768,49,42,113,red
2769,49,42,113,red
2770,49,42,113,red
2771,49,42,113,red
2772,49,42,113,red
2773,49,42,113,red
2774,49,42,113,red
2775,49,42,113,red
2776,49,42,113,red
2777,49,42,113,red
2778,49,42,113,red
2779,49,42,113,red
2780,49,42,113,red
2781,49,42,113,red
2782,49,42,113,red
2783,49,42,113,red
2784,49,42,113,red
2785,49,42,113,red
2786,49,42,113,red
2787,49,42,113,red
2788,49,42,113,red
2789,49,42,113,red
2790,49,42,113,red
2791,49,42,113,red
2792,49,42,113,red
2793,49,42,113,red
2794,49,42,113,red
2795,49,42,113,red
2796,49,42,113,red
2797,49,42,113,red
2798,49,42,113,red
2799,49,42,113,red
2800,49,42,113,red
2801,49,42,113,red
2802,49,42,113,red
2803,49,42,113,red
2804,49,42,113,red
2805,49,42,113,red
2806,49,42,113,red
2807,49,42,113,red
2808,49,42,113,red
2809,49,42,113,red
2810,49,42,113,red
2811,49,42,113,red
2812,49,42,113,red
2813,49,42,113,red
2814,49,42,113,red
2815,49,42,113,red
2816,49,42,113,red
2817,49,42,113,red
2818,49,42,113,red
2819,49,42,113,red
2820,49,42,113,red
2821,49,42,113,red
2822,49,42,113,red
2823,49,42,113,red
2824,49,42,113,red
2825,49,42,113,red
2826,49,42,113,red
2827,49,42,113,red
2828,49,42,113,red
2829,49,42,113,red
2830,49,42,113,red
2831,49,42,113,red
2832,49,42,113,red
2833,49,42,113,red
2834,49,42,113,red
2835,49,42,113,red
2836,49,42,113,red
2837,49,42,113,red
2838,49,42,113,red
2839,49,42,113,red
2840,49,42,113,red
2841,49,42,113,red
2842,49,42,113,red
2843,49,42,113,red
2844,49,42,113,red
2845,49,42,113,red
2846,49,42,113,red
2847,49,42,113,red
2848,49,42,113,red
2849,49,42,113,red
2850,49,42,113,red
2851,49,42,113,red
2852,49,42,113,red
2853,49,42,113,red
2854,49,42,113,red
2855,49,42,113,red
2856,49,42,113,red
2857,49,42,113,red
2858,49,42,113,red
2859,49,42,113,red
2860,49,42,113,red
2861,49,42,113,red
2862,49,42,113,red
2863,49,42,113,red
2864,49,42,113,red
2865,49,42,113,red
2866,49,42,113,red
2867,49,42,113,red
2868,49,42,113,red
2869,49,42,113,red
2870,49,42,113,red
2871,49,42,113,red
2872,49,42,113,red
2873,49,42,113,red
2874,49,42,113,red
2875,49,42,113,red
2876,49,42,113,red
2877,49,42,113,red
2878,49,42,113,red
2879,49,42,113,red
2880,49,42,113,red
2881,49,42,113,red
2882,49,42,113,red
2883,49,42,113,red
2884,49,42,113,red
2885,49,42,113,red
2886,49,42,113,red
2887,49,42,113,red
2888,49,42,113,red
2889,49,42,113,red
2890,49,42,113,red
2891,49,42,113,red
2892,49,42,113,red
2893,49,42,113,red
2894,49,42,113,red
2895,49,42,113,red
2896,49,42,113,red
2897,49,42,113,red
2898,49,42,113,red
2899,49,42,113,red
2900,49,42,113,red
2901,49,42,113,red
2902,49,42,113,red
2903,49,42,113,red
2904,49,42,113,red
2905,49,42,113,red
2906,49,42,113,red
2907,49,42,113,red
2908,49,42,113,red
2909,49,42,113,red
2910,49,42,113,red
2911,49,42,113,red
2912,49,42,113,red
2913,49,42,113,red
2914,49,42,113,red
2915,49,42,113,red
2916,49,42,113,red
2917,49,42,113,red
2918,49,42,113,red
2919,49,42,113,red
2920,49,42,113,red
2921,49,42,113,red
2922,49,42,113,red
2923,49,42,113,red
2924,49,42,113,red
2925,49,42,113,red
2926,49,42,113,red
2927,49,42,113,red
2928,49,42,113,red
2929,49,42,113,red
2930,49,42,113,red
2931,49,42,113,red
2932,49,42,113,red
2933,49,42,113,red
2934,49,42,113,red
2935,49,42,113,red
2936,49,42,113,red
2937,49,42,113,red
2938,49,42,113,red
2939,49,42,113,red
2940,49,42,113,red
2941,49,42,113,red
2942,49,42,113,red
2943,49,42,113,red
2944,49,42,113,red
2945,49,42,113,red
2946,49,42,113,red
2947,49,42,113,red
2948,49,42,113,red
2949,49,42,113,red
2950,49,42,113,red
2951,49,42,113,red
2952,49,42,113,red
2953,49,42,113,red
2954,49,42,113,red
2955,49,42,113,red
2956,49,42,113,red
2957,49,42,113,red
2958,49,42,113,red
2959,49,42,113,red
2960,49,42,113,red
2961,49,42,113,red
2962,49,42,113,red
2963,49,42,113,red
2964,49,42,113,red
2965,49,42,113,red
2966,49,42,113,red
2967,49,42,113,red
2968,49,42,113,red
2969,49,42,113,red
2970,49,42,113,red
2971,49,42,113,red
2972,49,42,113,red
2973,49,42,113,red
2974,49,42,113,red
2975,49,42,113,red
2976,49,42,113,red
2977,49,42,113,red
2978,49,42,113,red
2979,49,42,113,red
2980,49,42,113,red
2981,49,42,113,red
2982,49,42,113,red
2983,49,42,113,red
2984,49,42,113,red
2985,49,42,113,red
2986,49,42,113,red
2987,49,42,113,red
2988,49,42,113,red
2989,49,42,113,red
2990,49,42,113,red
2991,49,42,113,red
2992,49,42,113,red
2993,49,42,113,red
2994,49,42,113,red
2995,49,42,113,red
2996,49,42,113,red
2997,49,42,113,red
2998,49,42,113,red
2999,49,42,113,red
3000,49,42,113,red
3001,49,42,113,red
3002,49,42,113,red
3003,49,42,113,red
3004,49,42,113,red
3005,49,42,113,red
3006,49,42,113,red
3007,49,42,113,red
3008,49,42,113,red
3009,49,42,113,red
3010,49,42,113,red
3011,49,42,113,red
3012,49,42,113,red
3013,49,42,113,red
3014,49,42,113,red
3015,49,42,113,red
3016,49,42,113,red
3017,49,42,113,red
3018,49,42,113,red
3019,49,42,113,red
3020,49,42,113,red
3021,49,42,113,red
3022,49,42,113,red
3023,49,42,113,red
3024,49,42,113,red
3025,49,42,113,red
3026,49,42,113,red
3027,49,42,113,red
3028,49,42,113,red
3029,49,42,113,red
3030,49,42,113,red
3031,49,42,113,red
3032,49,42,113,red
3033,49,42,113,red
3034,49,42,113,red
3035,49,42,113,red
3036,49,42,113,red
3037,49,42,113,red
3038,49,42,113,red
3039,49,42,113,red
3040,49,42,113,red
3041,49,42,113,red
3042,49,42,113,red
3043,49,42,113,red
3044,49,42,113,red
3045,49,42,113,red
3046,49,42,113,red
3047,49,42,113,red
3048,49,42,113,red
3049,49,42,113,red
3050,49,42,113,red
3051,49,42,113,red
3052,49,42,113,red
3053,49,42,113,red
3054,49,42,113,red
3055,49,42,113,red
3056,49,42,113,red
3057,49,42,113,red
3058,49,42,113,red
3059,49,42,113,red
3060,49,42,113,red
3061,49,42,113,red
3062,49,42,113,red
3063,49,42,113,red
3064,49,42,113,red
3065,49,42,113,red
3066,49,42,113,red
3067,49,42,113,red
3068,49,42,113,red
3069,49,42,113,red
3070,49,42,113,red
3071,49,42,113,red
3072,49,42,113,red
3073,49,42,113,red
3074,49,42,113,red
3075,49,42,113,red
3076,49,42,113,red
3077,49,42,113,red
3078,49,42,113,red
3079,49,42,113,red
3080,49,42,113,red
3081,49,42,113,red
3082,49,42,113,red
3083,49,42,113,red
3084,49,42,113,red
3085,49,42,113,red
3086,49,42,113,red
3087,49,42,113,red
3088,49,42,113,red
3089,49,42,113,red
3090,49,42,113,red
3091,49,42,113,red
3092,49,42,113,red
3093,49,42,113,red
3094,49,42,113,red
3095,49,42,113,red
3096,49,42,113,red
3097,49,42,113,red
3098,49,42,113,red
3099,49,42,113,red
3100,49,42,113,red
3101,49,42,113,red
3102,49,42,113,red
3103,49,42,113,red
3104,49,42,113,red
3105,49,42,113,red
3106,49,42,113,red
3107,49,42,113,red
3108,49,42,113,red
3109,49,42,113,red
3110,49,42,113,red
3111,49,42,113,red
3112,49,42,113,red
3113,49,42,113,red
3114,49,42,113,red
3115,49,42,113,red
3116,49,42,113,red
3117,49,42,113,red
3118,49,42,113,red
3119,49,42,113,red
3120,49,42,113,red
3121,49,42,113,red
3122,49,42,113,red
3123,49,42,113,red
3124,49,42,113,red
3125,49,42,113,red
3126,49,42,113,red
3127,49,42,113,red
3128,49,42,113,red
3129,49,42,113,red
3130,49,42,113,red
3131,49,42,113,red
3132,49,42,113,red
3133,49,42,113,red
3134,49,42,113,red
3135,49,42,113,red
3136,49,42,113,red
3137,49,42,113,red
3138,49,42,113,red
3139,49,42,113,red
3140,49,42,113,red
3141,49,42,113,red
3142,49,42,113,red
3143,49,42,113,red
3144,49,42,113,red
3145,49,42,113,red
3146,49,42,113,red
3147,49,42,113,red
3148,49,42,113,red
3149,49,42,113,red
3150,49,42,113,red
3151,49,42,113,red
3152,49,42,113,red
3153,49,42,113,red
3154,49,42,113,red
3155,49,42,113,red
3156,49,42,113,red
3157,49,42,113,red
3158,49,42,113,red
3159,49,42,113,red
3160,49,42,113,red
3161,49,42,113,red
3162,49,42,113,red
3163,49,42,113,red
3164,49,42,113,red
3165,49,42,113,red
3166,49,42,113,red
3167,49,42,113,red
3168,49,42,113,red
3169,49,42,113,red
3170,49,42,113,red
3171,49,42,113,red
3172,49,42,113,red
3173,49,42,113,red
3174,49,42,113,red
3175,49,42,113,red
3176,49,42,113,red
3177,49,42,113,red
3178,49,42,113,red
3179,49,42,113,red
3180,49,42,113,red
3181,49,42,113,red
3182,49,42,113,red
3183,49,42,113,red
3184,49,42,113,red
3185,49,42,113,red
3186,49,42,113,red
3187,49,42,113,red
3188,49,42,113,red
3189,49,42,113,red
3190,49,42,113,red
3191,49,42,113,red
3192,49,42,113,red
3193,49,42,113,red
3194,49,42,113,red
3195,49,42,113,red
3196,49,42,113,red
3197,49,42,113,red
3198,49,42,113,red
3199,49,42,113,red
3200,49,42,113,red
3201,49,42,113,red
3202,49,42,113,red
3203,49,42,113,red
3204,49,42,113,red
3205,49,42,113,red
3206,49,42,113,red
3207,49,42,113,red
3208,49,42,113,red
3209,49,42,113,red
3210,49,42,113,red
3211,49,42,113,red
3212,49,42,113,red
3213,49,42,113,red
3214,49,42,113,red
3215,49,42,113,red
3216,49,42,113,red
3217,49,42,113,red
3218,49,42,113,red
3219,49,42,113,red
3220,49,42,113,red
3221,49,42,113,red
3222,49,42,113,red
3223,49,42,113,red
3224,49,42,113,red
3225,49,42,113,red
3226,49,42,113,red
3227,49,42,113,red
3228,49,42,113,red
3229,49,42,113,red
3230,49,42,113,red
3231,49,42,113,red
3232,49,42,113,red
3233,49,42,113,red
3234,49,42,113,red
3235,49,42,113,red
3236,49,42,113,red
3237,49,42,113,red
3238,49,42,113,red
3239,49,42,113,red
3240,49,42,113,red
3241,49,42,113,red
3242,49,42,113,red
3243,49,42,113,red
3244,49,42,113,red
3245,49,42,113,red
3246,49,42,113,red
3247,49,42,113,red
3248,49,42,113,red
3249,49,42,113,red
3250,49,42,113,red
3251,49,42,113,red
3252,49,42,113,red
3253,49,42,113,red
3254,49,42,113,red
3255,49,42,113,red
3256,49,42,113,red
3257,49,42,113,red
3258,49,42,113,red
3259,49,42,113,red
3260,49,42,113,red
3261,49,42,113,red
3262,49,42,113,red
3263,49,42,113,red
3264,49,42,113,red
3265,49,42,113,red
3266,49,42,113,red
3267,49,42,113,red
3268,49,42,113,red
3269,49,42,113,red
3270,49,42,113,red
3271,49,42,113,red
3272,49,42,113,red
3273,49,42,113,red
3274,49,42,113,red
3275,49,42,113,red
3276,49,42,113,red
3277,49,42,113,red
3278,49,42,113,red
3279,49,42,113,red
3280,49,42,113,red
3281,49,42,113,red
3282,49,42,113,red
3283,49,42,113,red
3284,49,42,113,red
3285,49,42,113,red
3286,49,42,113,red
3287,49,42,113,red
3288,49,42,113,red
3289,49,42,113,red
3290,49,42,113,red
3291,49,42,113,red
3292,49,42,113,red
3293,49,42,113,red
3294,49,42,113,red
3295,49,42,113,red
3296,49,42,113,red
3297,49,42,113,red
3298,49,42,113,red
3299,49,42,113,red
3300,49,42,113,red
3301,49,42,113,red
3302,49,42,113,red
3303,49,42,113,red
3304,49,42,113,red
3305,49,42,113,red
3306,49,42,113,red
3307,49,42,113,red
3308,49,42,113,red
3309,49,42,113,red
3310,49,42,113,red
3311,49,42,113,red
3312,49,42,113,red
3313,49,42,113,red
3314,49,42,113,red
3315,49,42,113,red
3316,49,42,113,red
3317,49,42,113,red
3318,49,42,113,red
3319,49,42,113,red
3320,49,42,113,red
3321,49,42,113,red
3322,49,42,113,red
3323,49,42,113,red
3324,49,42,113,red
3325,49,42,113,red
3326,49,42,113,red
3327,49,42,113,red
3328,49,42,113,red
3329,49,42,113,red
3330,49,42,113,red
3331,49,42,113,red
3332,49,42,113,red
3333,49,42,113,red
3334,49,42,113,red
3335,49,42,113,red
3336,49,42,113,red
3337,49,42,113,red
3338,49,42,113,red
3339,49,42,113,red
3340,49,42,113,red
3341,49,42,113,red
3342,49,42,113,red
3343,49,42,113,red
3344,49,42,113,red
3345,49,42,113,red
3346,49,42,113,red
3347,49,42,113,red
3348,49,42,113,red
3349,49,42,113,red
3350,49,42,113,red
3351,49,42,113,red
3352,49,42,113,red
3353,49,42,113,red
3354,49,42,113,red
3355,49,42,113,red
3356,49,42,113,red
3357,49,42,113,red
3358,49,42,113,red
3359,49,42,113,red
3360,49,42,113,red
3361,49,42,113,red
3362,49,42,113,red
3363,49,42,113,red
3364,49,42,113,red
3365,49,42,113,red
3366,49,42,113,red
3367,49,42,113,red
3368,49,42,113,red
3369,49,42,113,red
3370,49,42,113,red
3371,49,42,113,red
3372,49,42,113,red
3373,49,42,113,red
3374,49,42,113,red
3375,49,42,113,red
3376,49,42,113,red
3377,49,42,113,red
3378,49,42,113,red
3379,49,42,113,red
3380,49,42,113,red
3381,49,42,113,red
3382,49,42,113,red
3383,49,42,113,red
3384,49,42,113,red
3385,49,42,113,red
3386,49,42,113,red
3387,49,42,113,red
3388,49,42,113,red
3389,49,42,113,red
3390,49,42,113,red
3391,49,42,113,red
3392,49,42,113,red
3393,49,42,113,red
3394,49,42,113,red
3395,49,42,113,red
3396,49,42,113,red
3397,49,42,113,red
3398,49,42,113,red
3399,49,42,113,red
3400,49,42,113,red
3401,49,42,113,red
3402,49,42,113,red
3403,49,42,113,red
3404,49,42,113,red
3405,49,42,113,red
3406,49,42,113,red
3407,49,42,113,red
3408,49,42,113,red
3409,49,42,113,red
3410,49,42,113,red
3411,49,42,113,red
3412,49,42,113,red
3413,49,42,113,red
3414,49,42,113,red
3415,49,42,113,red
3416,49,42,113,red
3417,49,42,113,red
3418,49,42,113,red
3419,49,42,113,red
3420,49,42,113,red
3421,49,42,113,red
3422,49,42,113,red
3423,49,42,113,red
3424,49,42,113,red
3425,49,42,113,red
3426,49,42,113,red
3427,49,42,113,red
3428,49,42,113,red
3429,49,42,113,red
3430,49,42,113,red
3431,49,42,113,red
3432,49,42,113,red
3433,49,42,113,red
3434,49,42,113,red
3435,49,42,113,red
3436,49,42,113,red
3437,49,42,113,red
3438,49,42,113,red
3439,49,42,113,red
3440,49,42,113,red
3441,49,42,113,red
3442,49,42,113,red
3443,49,42,113,red
3444,49,42,113,red
3445,49,42,113,red
3446,49,42,113,red
3447,49,42,113,red
3448,49,42,113,red
3449,49,42,113,red
3450,49,42,113,red
3451,49,42,113,red
3452,49,42,113,red
3453,49,42,113,red
3454,49,42,113,red
3455,49,42,113,red
3456,49,42,113,red
3457,49,42,113,red
3458,49,42,113,red
3459,49,42,113,red
3460,49,42,113,red
3461,49,42,113,red
3462,49,42,113,red
3463,49,42,113,red
3464,49,42,113,red
3465,49,42,113,red
3466,49,42,113,red
3467,49,42,113,red
3468,49,42,113,red
3469,49,42,113,red
3470,49,42,113,red
3471,49,42,113,red
3472,49,42,113,red
3473,49,42,113,red
3474,49,42,113,red
3475,49,42,113,red
3476,49,42,113,red
3477,49,42,113,red
3478,49,42,113,red
3479,49,42,113,red
3480,49,42,113,red
3481,49,42,113,red
3482,49,42,113,red
3483,49,42,113,red
3484,49,42,113,red
3485,49,42,113,red
3486,49,42,113,red
3487,49,42,113,red
3488,49,42,113,red
3489,49,42,113,red
3490,49,42,113,red
3491,49,42,113,red
3492,49,42,113,red
3493,49,42,113,red
3494,49,42,113,red
3495,49,42,113,red
3496,49,42,113,red
3497,49,42,113,red
3498,49,42,113,red
3499,49,42,113,red
3500,49,42,113,red
3501,49,42,113,red
3502,49,42,113,red
3503,49,42,113,red
3504,49,42,113,red
3505,49,42,113,red
3506,49,42,113,red
3507,49,42,113,red
3508,49,42,113,red
3509,49,42,113,red
3510,49,42,113,red
3511,49,42,113,red
3512,49,42,113,red
3513,49,42,113,red
3514,49,42,113,red
3515,49,42,113,red
3516,49,42,113,red
3517,49,42,113,red
3518,49,42,113,red
3519,49,42,113,red
3520,49,42,113,red
3521,49,42,113,red
3522,49,42,113,red
3523,49,42,113,red
3524,49,42,113,red
3525,49,42,113,red
3526,49,42,113,red
3527,49,42,113,red
3528,49,42,113,red
3529,49,42,113,red
3530,49,42,113,red
3531,49,42,113,red
3532,49,42,113,red
3533,49,42,113,red
3534,49,42,113,red
3535,49,42,113,red
3536,49,42,113,red
3537,49,42,113,red
3538,49,42,113,red
3539,49,42,113,red
3540,49,42,113,red
3541,49,42,113,red
3542,49,42,113,red
3543,49,42,113,red
3544,49,42,113,red
3545,49,42,113,red
3546,49,42,113,red
3547,49,42,113,red
3548,49,42,113,red
3549,49,42,113,red
3550,49,42,113,red
3551,49,42,113,red
3552,49,42,113,red
3553,49,42,113,red
3554,49,42,113,red
3555,49,42,113,red
3556,49,42,113,red
3557,49,42,113,red
3558,49,42,113,red
3559,49,42,113,red
3560,49,42,113,red
3561,49,42,113,red
3562,49,42,113,red
3563,49,42,113,red
3564,49,42,113,red
3565,49,42,113,red
3566,49,42,113,red
3567,49,42,113,red
3568,49,42,113,red
3569,49,42,113,red
3570,49,42,113,red
3571,49,42,113,red
3572,49,42,113,red
3573,49,42,113,red
3574,49,42,113,red
3575,49,42,113,red
3576,49,42,113,red
3577,49,42,113,red
3578,49,42,113,red
3579,49,42,113,red
3580,49,42,113,red
3581,49,42,113,red
3582,49,42,113,red
3583,49,42,113,red
3584,49,42,113,red
3585,49,42,113,red
3586,49,42,113,red
3587,49,42,113,red
3588,49,42,113,red
3589,49,42,113,red
3590,49,42,113,red
3591,49,42,113,red
3592,49,42,113,red
3593,49,42,113,red
3594,49,42,113,red
3595,49,42,113,red
3596,49,42,113,red
3597,49,42,113,red
3598,49,42,113,red
3599,49,42,113,red
3600,49,42,113,red
3601,49,42,113,red
3602,49,42,113,red
3603,49,42,113,red
3604,49,42,113,red
3605,49,42,113,red
3606,49,42,113,red
3607,49,42,113,red
3608,49,42,113,red
3609,49,42,113,red
3610,49,42,113,red
3611,49,42,113,red
3612,49,42,113,red
3613,49,42,113,red
3614,49,42,113,red
3615,49,42,113,red
3616,49,42,113,red
3617,49,42,113,red
3618,49,42,113,red
3619,49,42,113,red
3620,49,42,113,red
3621,49,42,113,red
3622,49,42,113,red
3623,49,42,113,red
3624,49,42,113,red
3625,49,42,113,red
3626,49,42,113,red
3627,49,42,113,red
3628,49,42,113,red
3629,49,42,113,red
3630,49,42,113,red
3631,49,42,113,red
3632,49,42,113,red
3633,49,42,113,red
3634,49,42,113,red
3635,49,42,113,red
3636,49,42,113,red
3637,49,42,113,red
3638,49,42,113,red
3639,49,42,113,red
3640,49,42,113,red
3641,49,42,113,red
3642,49,42,113,red
3643,49,42,113,red
3644,49,42,113,red
3645,49,42,113,red
3646,49,42,113,red
3647,49,42,113,red
3648,49,42,113,red
3649,49,42,113,red
3650,49,42,113,red
3651,49,42,113,red
3652,49,42,113,red
3653,49,42,113,red
3654,49,42,113,red
3655,49,42,113,red
3656,49,42,113,red
3657,49,42,113,red
3658,49,42,113,red
3659,49,42,113,red
3660,49,42,113,red
3661,49,42,113,red
3662,49,42,113,red
3663,49,42,113,red
3664,49,42,113,red
3665,49,42,113,red
3666,49,42,113,red
3667,49,42,113,red
3668,49,42,113,red
3669,49,42,113,red
3670,49,42,113,red
3671,49,42,113,red
3672,49,42,113,red
3673,49,42,113,red
3674,49,42,113,red
3675,49,42,113,red
3676,49,42,113,red
3677,49,42,113,red
3678,49,42,113,red
3679,49,42,113,red
3680,49,42,113,red
3681,49,42,113,red
3682,49,42,113,red
3683,49,42,113,red
3684,49,42,113,red
3685,49,42,113,red
3686,49,42,113,red
3687,49,42,113,red
3688,49,42,113,red
3689,49,42,113,red
3690,49,42,113,red
3691,49,42,113,red
3692,49,42,113,red
3693,49,42,113,red
3694,49,42,113,red
3695,49,42,113,red
3696,49,42,113,red
3697,49,42,113,red
3698,49,42,113,red
3699,49,42,113,red
3700,49,42,113,red
3701,49,42,113,red
3702,49,42,113,red
3703,49,42,113,red
3704,49,42,113,red
3705,49,42,113,red
3706,49,42,113,red
3707,49,42,113,red
3708,49,42,113,red
3709,49,42,113,red
3710,49,42,113,red
3711,49,42,113,red
3712,49,42,113,red
3713,49,42,113,red
3714,49,42,113,red
3715,49,42,113,red
3716,49,42,113,red
3717,49,42,113,red
3718,49,42,113,red
3719,49,42,113,red
3720,49,42,113,red
3721,49,42,113,red
3722,49,42,113,red
3723,49,42,113,red
3724,49,42,113,red
3725,49,42,113,red
3726,49,42,113,red
3727,49,42,113,red
3728,49,42,113,red
3729,49,42,113,red
3730,49,42,113,red
3731,49,42,113,red
3732,49,42,113,red
3733,49,42,113,red
3734,49,42,113,red
3735,49,42,113,red
3736,49,42,113,red
3737,49,42,113,red
3738,49,42,113,red
3739,49,42,113,red
3740,49,42,113,red
3741,49,42,113,red
3742,49,42,113,red
3743,49,42,113,red
3744,49,42,113,red
3745,49,42,113,red
3746,49,42,113,red
3747,49,42,113,red
3748,49,42,113,red
3749,49,42,113,red
3750,49,42,113,red
3751,49,42,113,red
3752,49,42,113,red
3753,49,42,113,red
3754,49,42,113,red
3755,49,42,113,red
3756,49,42,113,red
3757,49,42,113,red
3758,49,42,113,red
3759,49,42,113,red
3760,49,42,113,red
3761,49,42,113,red
3762,49,42,113,red
3763,49,42,113,red
3764,49,42,113,red
3765,49,42,113,red
3766,49,42,113,red
3767,49,42,113,red
3768,49,42,113,red
3769,49,42,113,red
3770,49,42,113,red
3771,49,42,113,red
3772,49,42,113,red
3773,49,42,113,red
3774,49,42,113,red
3775,49,42,113,red
3776,49,42,113,red
3777,49,42,113,red
3778,49,42,113,red
3779,49,42,113,red
3780,49,42,113,red
3781,49,42,113,red
3782,49,42,113,red
3783,49,42,113,red
3784,49,42,113,red
3785,49,42,113,red
3786,49,42,113,red
3787,49,42,113,red
3788,49,42,113,red
3789,49,42,113,red
3790,49,42,113,red
3791,49,42,113,red
3792,49,42,113,red
3793,49,42,113,red
3794,49,42,113,red
3795,49,42,113,red
3796,49,42,113,red
3797,49,42,113,red
3798,49,42,113,red
3799,49,42,113,red
3800,49,42,113,red
3801,49,42,113,red
3802,49,42,113,red
3803,49,42,113,red
3804,49,42,113,red
3805,49,42,113,red
3806,49,42,113,red
3807,49,42,113,red
3808,49,42,113,red
3809,49,42,113,red
3810,49,42,113,red
3811,49,42,113,red
3812,49,42,113,red
3813,49,42,113,red
3814,49,42,113,red
3815,49,42,113,red
3816,49,42,113,red
3817,49,42,113,red
3818,49,42,113,red
3819,49,42,113,red
3820,49,42,113,red
3821,49,42,113,red
3822,49,42,113,red
3823,49,42,113,red
3824,49,42,113,red
3825,49,42,113,red
3826,49,42,113,red
3827,49,42,113,red
3828,49,42,113,red
3829,49,42,113,red
3830,49,42,113,red
3831,49,42,113,red
3832,49,42,113,red
3833,49,42,113,red
3834,49,42,113,red
3835,49,42,113,red
3836,49,42,113,red
3837,49,42,113,red
3838,49,42,113,red
3839,49,42,113,red
3840,49,42,113,red
3841,49,42,113,red
3842,49,42,113,red
3843,49,42,113,red
3844,49,42,113,red
3845,49,42,113,red
3846,49,42,113,red
3847,49,42,113,red
3848,49,42,113,red
3849,49,42,113,red
3850,49,42,113,red
3851,49,42,113,red
3852,49,42,113,red
3853,49,42,113,red
3854,49,42,113,red
3855,49,42,113,red
3856,49,42,113,red
3857,49,42,113,red
3858,49,42,113,red
3859,49,42,113,red
3860,49,42,113,red
3861,49,42,113,red
3862,49,42,113,red
3863,49,42,113,red
3864,49,42,113,red
3865,49,42,113,red
3866,49,42,113,red
3867,49,42,113,red
3868,49,42,113,red
3869,49,42,113,red
3870,49,42,113,red
3871,49,42,113,red
3872,49,42,113,red
3873,49,42,113,red
3874,49,42,113,red
3875,49,42,113,red
3876,49,42,113,red
3877,49,42,113,red
3878,49,42,113,red
3879,49,42,113,red
3880,49,42,113,red
3881,49,42,113,red
3882,49,42,113,red
3883,49,42,113,red
3884,49,42,113,red
3885,49,42,113,red
3886,49,42,113,red
3887,49,42,113,red
3888,49,42,113,red
3889,49,42,113,red
3890,49,42,113,red
3891,49,42,113,red
3892,49,42,113,red
3893,49,42,113,red
3894,49,42,113,red
3895,49,42,113,red
3896,49,42,113,red
3897,49,42,113,red
3898,49,42,113,red
3899,49,42,113,red
3900,49,42,113,red
